v32;ESC;325;8;Phönix ICE2 HV120;www.elektromodellflug.de;1.2e+2;1.2e+2;0.0;1.4e+2;10;36;4;12;2012-01-19 14:04:42
v32;ESC;326;8;Robbe ROXXY Control 9100-6;www.elektromodellflug.de;1.0e+2;1.0e+2;0.0;7.5e+1;6;18;2;6;2012-01-19 13:31:49
v32;ESC;327;8;TopFire 80A;www.elektromodellflug.de;8.0e+1;9.0e+1;0.0;7.0e+1;0;0;0;0;2012-05-15 09:46:41
v32;Motors;1749;8;Derkum D-Power AL42-06;www.elektromodellflug.de;0;6;0;0.0;0.0;0.0;0.0;0;4.3e+1;1.97e+2;1;269;5.4670100683394105e+2;1.3772800228739199e-2;1.1411856892066901e-4;1.2232189042388901e-2;0.0;2012-07-22 07:18:55
v32;MData;7721;6;1749;1.535e+1;8.287e+3;1.6399999999999999;1;0;0;0.0
v32;MData;7722;6;1749;1.798e+1;9.698e+3;1.8;1;0;0;1.5e+1
v32;MData;7723;6;1749;1.7670000000000002e+1;8.342e+3;2.0710000000000001e+1;0;0;0;1.5e+1
v32;MData;7724;6;1749;1.7449999999999999e+1;7.508e+3;3.4350000000000001e+1;0;0;0;1.5e+1
v32;MData;7725;6;1749;1.734e+1;7.153e+3;4.1159999999999997e+1;0;0;0;1.5e+1
v32;MData;7726;6;1749;1.7219999999999999e+1;6.857e+3;4.893e+1;0;0;0;1.5e+1
v32;ESC;269;6;YGE 120HV (18°/V:4);www.elektromodellflug.de;1.4e+2;1.2e+2;0.0;1.25e+2;12;40;4;14;2010-04-22 15:43:30
v32;DriveSets;1750;6;Derkum D-Power AL42-06;;269;1;1749;1;0;1.4800000000000001e+1;;;0.0;0;2011-06-22 17:10:34
v32;Motors;1750;8;Derkum D-Power AL63-03;www.elektromodellflug.de;0;6;0;0.0;0.0;0.0;0.0;0;6.5e+1;5.7e+2;1;269;2.3063900324654301e+2;2.8667804917457899e-2;9.9899284984647101e-5;3.2280614558678401e-2;0.0;2012-07-22 07:17:51
v32;MData;7727;6;1750;2.273e+1;5.21e+3;1.6100000000000001;1;0;0;0.0
v32;MData;7728;6;1750;3.6719999999999999e+1;8.41e+3;2.1200000000000001;1;0;0;1.5e+1
v32;MData;7729;6;1750;3.6399999999999999e+1;7.781e+3;2.2050000000000001e+1;0;0;0;1.5e+1
v32;MData;7730;6;1750;3.6119999999999997e+1;7.292e+3;4.0060000000000002e+1;0;0;0;1.5e+1
v32;MData;7731;6;1750;3.5979999999999997e+1;7.094e+3;4.8789999999999999e+1;0;0;0;1.5e+1
v32;MData;7732;6;1750;3.5780000000000001e+1;6.846e+3;6.1359999999999999e+1;0;0;0;1.5e+1
v32;ESC;269;6;YGE 120HV (18°/V:4);www.elektromodellflug.de;1.4e+2;1.2e+2;0.0;1.25e+2;12;40;4;14;2010-04-22 15:43:30
v32;DriveSets;1751;6;Derkum D-Power AL63-03;;269;1;1750;1;0;2.2300000000000001e+1;;;0.0;0;2011-11-10 15:39:34
v32;Motors;1751;8;Derkum D-Power AL50-05;www.elektromodellflug.de;0;6;0;0.0;0.0;0.0;0.0;0;5.5e+1;2.79e+2;1;290;5.1167726711138801e+2;1.1446025935204e-2;0.0;1.47895135891191e-2;0.0;2012-07-22 07:18:24
v32;MData;7733;6;1751;1.585e+1;8.012e+3;2.27;1;0;0;0.0
v32;MData;7734;6;1751;2.348e+1;1.1862e+4;2.98;1;0;0;1.5e+1
v32;MData;7735;6;1751;2.3170000000000002e+1;1.0861e+4;2.1289999999999999e+1;0;0;0;1.5e+1
