v32;ESC;296;8;Schulze future Value 12.60e (5°);www.elektromodellflug.de;6.0e+1;8.0e+1;0.0;5.8e+1;6;12;2;4;2011-05-23 16:13:54
v32;ESC;297;8;Hobbyking 80A ESC 4A SBEC;Hobbyking;8.0e+1;1.0e+2;0.0;9.5e+1;5;18;2;6;2011-05-24 13:14:16
v32;Props;396;8;AeroCAM;1.6e+1;6.0;0.0;0.0;0;0.0;;1.232097;3.0;0;1.5e+1;DC generated;0.0;4.3296000000000004e+3;1;5.0e+1;9000;0;4;2011-06-18 00:35:50
v32;Props;397;8;AeroCAM;1.5e+1;6.0;0.0;0.0;0;0.0;;9.5252890000000001e-1;3.0;0;1.5e+1;DC generated;0.0;4.7173999999999996e+3;1;5.0e+1;9000;0;2;2011-06-18 00:35:24
v32;Props;398;8;AeroCAM;1.8e+1;6.0;0.0;0.0;0;0.0;;1.7660039999999999;3.0;0;1.5e+1;DC generated;0.0;3.84e+3;1;5.0e+1;7000;0;2;2011-06-18 00:37:31
v32;Props;399;8;AeroCAM 18x6 -2.5°;1.8e+1;4.0;0.0;0.0;0;0.0;;1.154674;3.0;0;1.5e+1;DC generated;0.0;4.4243000000000002e+3;1;4.2e+1;7000;0;2;2011-06-18 13:06:22
v32;Motors;1593;8;Derkum F540-3650/KV3215;www.elektromodellflug.de;0;6;0;0.0;0.0;0.0;0.0;0;5.0e+1;2.22e+2;1;0;3.7902909137341899e+3;3.0295970609683601e-2;4.9557165093337304e-19;0.0;0.0;2011-05-23 17:30:18
v32;MData;6961;6;1593;1.01e+1;3.4964e+4;2.4199999999999999;1;0;0;0.0
v32;MData;6962;6;1593;1.3199999999999999e+1;4.9345e+4;5.0999999999999996;1;0;0;1.5e+1
v32;MData;6963;6;1593;1.281e+1;4.4917e+4;2.7059999999999999e+1;0;0;0;1.5e+1
v32;MData;6964;6;1593;1.224e+1;4.1122e+4;3.9140000000000001e+1;0;0;0;1.5e+1
v32;MData;6965;6;1593;1.209e+1;3.9542e+4;4.5969999999999999e+1;0;0;0;1.5e+1
v32;MData;6966;6;1593;1.1970000000000001e+1;3.8441e+4;5.0079999999999998e+1;0;0;0;1.5e+1
v32;DriveSets;1592;6;Derkum F540-3650/KV3215;;0;1;1593;1;0;1.19e+1;;;0.0;0;2011-05-23 17:28:31
v32;Motors;1594;8;Derkum F540-3660/KV1520;www.elektromodellflug.de;0;6;0;0.0;0.0;0.0;0.0;0;5.0e+1;2.71e+2;1;0;1.62530015374393e+3;3.2733726548365198e-2;1.28233622213704e-5;2.9515053684753098e-3;0.0;2011-05-23 17:26:06
v32;MData;6967;6;1594;1.225e+1;1.9771e+4;1.1200000000000001;1;0;0;0.0
v32;MData;6968;6;1594;1.6199999999999999e+1;2.6173e+4;1.3200000000000001;1;0;0;1.5e+1
v32;MData;6969;6;1594;1.5880000000000001e+1;2.3405e+4;2.132e+1;0;0;0;1.5e+1
v32;MData;6970;6;1594;1.577e+1;2.2437e+4;2.8489999999999998e+1;0;0;0;1.5e+1
v32;MData;6971;6;1594;1.5539999999999999e+1;2.0631e+4;4.2549999999999997e+1;0;0;0;1.5e+1
v32;MData;6972;6;1594;1.543e+1;1.9882e+4;4.9439999999999998e+1;0;0;0;1.5e+1
v32;DriveSets;1593;6;Derkum F540-3660/KV1520;;0;1;1594;1;0;2.0800000000000001e+1;;;0.0;0;2011-05-23 16:57:51
v32;Motors;1595;8;Hacker B40-9L/4,4:1 (Maxon);www.elektromodellflug.de;0;6;0;0.0;0.0;0.0;0.0;0;5.0e+1;2.13e+2;1;296;7.43339575304189e+2;1.8482693340771301e-2;2.4625726318316199e-5;3.3250796762586703e-4;0.0;2011-05-24 14:52:04
v32;MData;6973;6;1595;9.1300000000000008;6.73e+3;1.8300000000000001;1;0;0;0.0
v32;MData;6974;6;1595;1.198e+1;8.819e+3;2.3900000000000001;1;0;0;0.0
v32;MData;6975;6;1595;1.182e+1;8.351e+3;1.277e+1;0;0;0;0.0
v32;MData;6976;6;1595;1.166e+1;7.944e+3;2.2079999999999998e+1;0;0;0;0.0
v32;MData;6977;6;1595;1.1460000000000001e+1;7.398e+3;3.4740000000000002e+1;0;0;0;0.0
v32;MData;6978;6;1595;1.1369999999999999e+1;7.173e+3;4.0210000000000001e+1;0;0;0;0.0
v32;ESC;296;6;Schulze future Value 12.60e (5°);www.elektromodellflug.de;6.0e+1;8.0e+1;0.0;5.8e+1;6;12;2;4;2011-05-23 16:13:54
v32;DriveSets;1594;6;Hacker B40-9L/4,4:1 (Maxon);;296;1;1595;1;0;1.0699999999999999e+1;;;0.0;0;2011-05-23 16:14:18
v32;Motors;1596;8;Turnigy AerodriveXp SK 42-40 750;;0;3;0;4.2e+1;4.0e+1;0.0;0.0;0;0.0;1.49e+2;1;297;7.4974018034467599e+2;7.2612548344288499e-2;4.9156025966766799e-6;0.0;0.0;2011-05-24 13:16:17
v32;MData;6979;6;1596;1.5869999999999999e+1;1.1773e+4;1.8700000000000001;1;0;0;0.0
v32;MData;6980;6;1596;1.376e+1;7.002e+3;5.0780000000000001e+1;0;147;790;1.7e+1
v32;Props;147;6;APC Sport;1.4e+1;8.0;0.0;0.0;0;1.5e+1;;1.228723;2.9992658410000002;155;2.0e+1;Gerd Giese;0.0;4.3351499999999996e+3;0;0.0;13571;0;6;2006-03-21 17:17:59
v32;MData;6981;6;1596;1.4710000000000001e+1;9.481e+3;2.3829999999999998e+1;0;183;790;1.7e+1
v32;Props;183;6;APC Sport;1.1e+1;5.0;0.0;0.0;0;2.3e+1;;3.09e-1;3.0;0;2.3e+1;Hyperion prop constants;0.0;6.8656000000000004e+3;0;0.0;17272;0;7;2006-10-04 22:40:32
v32;ESC;297;6;Hobbyking 80A ESC 4A SBEC;Hobbyking;8.0e+1;1.0e+2;0.0;9.5e+1;5;18;2;6;2011-05-24 13:14:16
