v32;ESC;299;8;Castle Phoenix ICE 50 low timing;castlecreations.com;5.0e+1;9.0e+1;4.4999999999999997e-3;3.4600000000000001e+1;3;22;3;8;2011-09-08 11:32:07
v32;Props;402;8;APC E V2;1.3e+1;6.5;0.0;0.0;218;1.7e+1;;5.0e-1;3.2000000000000002;287;1.5e+1;K. Myers Apr. '07;0.0;5.2368999999999996e+3;0;0.0;0;0;50;2011-09-10 06:16:09
v32;Props;403;8;APC E V2;1.2e+1;6.0;0.0;0.0;0;1.5e+1;;3.13e-1;3.2000000000000002;287;1.5e+1;K. Myers Apr. '07;0.0;6.0623999999999996e+3;0;0.0;0;0;0;2010-02-28 08:37:58
v32;Props;404;8;APC E V2;1.2e+1;8.0;0.0;0.0;0;0.0;K. Myers;4.1999999999999998e-1;3.2000000000000002;287;1.5e+1;K. Myers ;0.0;5.5301000000000004e+3;0;0.0;15833;0;5;2011-09-10 06:17:56
v32;Props;405;8;APC E V2;1.3e+1;8.0;2.6436610000000002e+1;2.2490019999999999;200;2.0e+1;DC generated;4.8999999999999999e-1;3.2000000000000002;120;1.8e+1;K. Myers;5.0736999999999998e+3;5.27e+3;0;0.0;14615;0;19;2011-09-10 06:42:13
v32;Motors;1639;8;O.S. OMA-3825-750 (.30 2-stroke);K. Myers;0;6;0;3.75e+1;2.5e+1;1.2e+1;0.0;0;7.5e+1;1.925e+2;1;299;8.1863544549943504e+2;3.8235213987193102e-2;2.6751068245620301e-5;8.4352332723302906e-3;0.0;2011-09-10 06:44:44
v32;MData;7198;6;1639;1.33575e+1;1.08425e+4;1.6000000000000001;1;0;0;0.0
v32;MData;7199;6;1639;1.0315e+1;8.3695e+3;1.3999999999999999;1;0;237;1.5e+1
v32;MData;7200;6;1639;1.1210000000000001e+1;7.4461999999999998e+3;3.4520000000000003e+1;0;405;237;1.5e+1
v32;Props;405;6;APC E V2;1.3e+1;8.0;2.6436610000000002e+1;2.2490019999999999;200;2.0e+1;DC generated;4.8999999999999999e-1;3.2000000000000002;120;1.8e+1;K. Myers;5.0736999999999998e+3;5.27e+3;0;0.0;14615;0;19;2011-09-10 06:42:13
v32;MData;7201;6;1639;1.1064e+1;7.321e+3;3.4060000000000002e+1;0;402;237;1.5e+1
v32;Props;402;6;APC E V2;1.3e+1;6.5;0.0;0.0;218;1.7e+1;;5.0e-1;3.2000000000000002;287;1.5e+1;K. Myers Apr. '07;0.0;5.2368999999999996e+3;0;0.0;0;0;50;2011-09-10 06:16:09
v32;MData;7202;6;1639;1.1302e+1;7.6313999999999996e+3;3.1420000000000002e+1;0;404;237;1.5e+1
v32;Props;404;6;APC E V2;1.2e+1;8.0;0.0;0.0;0;0.0;K. Myers;4.1999999999999998e-1;3.2000000000000002;287;1.5e+1;K. Myers ;0.0;5.5301000000000004e+3;0;0.0;15833;0;5;2011-09-10 06:17:56
v32;MData;7203;6;1639;1.1550000000000001e+1;8.0548000000000002e+3;2.6800000000000001e+1;0;403;237;1.5e+1
v32;Props;403;6;APC E V2;1.2e+1;6.0;0.0;0.0;0;1.5e+1;;3.13e-1;3.2000000000000002;287;1.5e+1;K. Myers Apr. '07;0.0;6.0623999999999996e+3;0;0.0;0;0;0;2010-02-28 08:37:58
